date,opposition_code,opposition_full,md_plus_code,md_minus_code,season,total_distance,hsr_distance,high_hsr_distance,sprint_distance,accel_decel_over_2_5,accel_decel_over_3_5,accel_decel_over_4_5,day_duration,top_speed,hr_zone_1_hms,hr_zone_2_hms,hr_zone_3_hms,hr_zone_4_hms,hr_zone_5_hms,combined_hsr_sprint,hr_zone_1_sec,hr_zone_2_sec,hr_zone_3_sec,hr_zone_4_sec,hr_zone_5_sec,high_hr_seconds,md_label,recovery_score,is_recovery_data_collected,recovery_score_filled,recovery_label,ewma_total_distance,ewma_total_distance_28d_avg,ewma_total_distance_delta_pct,ewma_hsr_distance,ewma_hsr_distance_28d_avg,ewma_hsr_distance_delta_pct,ewma_acc_dec_over_2_5,ewma_acc_dec_over_2_5_28d_avg,ewma_acc_dec_over_2_5_delta_pct,ewma_high_hr_seconds,ewma_high_hr_seconds_28d_avg,ewma_high_hr_seconds_delta_pct,top_speed_max,readiness_flag,load_spike_flag,load_spike_penalty,readiness_penalty,recovery_penalty,injury_risk_score,injury_risk_flag,recovery_score_next_day,recovery_score_flag,recovery_class_predicted,total_distance_next_day,total_distance_+2_days,predicted_total_distance_next_day,predicted_total_distance_+2_days,week_commencing,season_start,season_week,games_this_week,week_label,ewma_total_distance_28d_ago,ewma_acc_dec_over_2_5_28d_ago,ewma_hsr_distance_28d_ago
2024-08-20,,,2,-2,2024/2025,5692.63971,244.3544877,55.64570164,0.0,75.08977464,11.34761331,1.265182027,74.2734193,25.67577,00:09:10,00:17:08,00:20:59,00:03:19,00:00:00,244.3544877,550.0,1028.0,1259.0,199.0,0.0,199.0,-2,-0.034074074,True,-0.034074074,Below Baseline,5125.931228412788,3474.973868649858,47.50992157545005,163.4552021192273,144.7691749607629,12.907462630445258,88.50286621696881,73.24633679727104,20.82906816476614,448.37239332735555,383.5624984044695,16.896827816191642,32.7274,Monitor,1,1.0,0.5,0.034074074,0.5602222222000001,Moderate,-0.028875,Normal,,5838.209087,9855.816515,,,2024-08-19,2024-07-29,4,2,Wk 4 (2 Games),1554.0750548114702,41.54889416483188,93.9626125963478
2024-08-21,,,3,-1,2024/2025,5838.209087,292.6791863,158.7720862,33.57623276,117.969816,42.08353356,16.3594626,109.991972,29.76076333,00:19:46,00:32:10,00:21:08,00:08:54,00:00:01,326.25541906,1186.0,1930.0,1268.0,534.0,1.0,535.0,-1,-0.028875,True,-0.028875,Below Baseline,5304.000693059591,3622.775454433822,46.407105816292336,195.76119816442048,149.2437906292329,31.16873897336942,95.8696036627266,75.55733440581044,26.88325285249096,470.0292949955167,392.591516660495,19.724771180419637,32.7274,Reduced,1,1.0,1.0,0.028875,0.7086625,Moderate,,Normal,,9855.816515,5643.882766,,,2024-08-19,2024-07-29,4,2,Wk 4 (2 Games),1165.5562911086026,31.16167062362391,70.47195944726084
2024-08-22,SFC,Servette,0,0,2024/2025,9855.816515,172.3566905,82.60883946,63.53329045,170.9348028,57.93376604,22.27456366,150.1221583,31.058,00:09:04,00:31:44,00:30:17,00:20:29,00:00:43,235.88998095000002,544.0,1904.0,1817.0,1229.0,43.0,1272.0,0,,False,0.0,No Data,6441.954648544694,3821.6250055128667,68.5658493246167,189.91007124831538,154.13865140290682,23.20730038821007,114.63590344704495,78.81678620864353,45.44605148398359,670.5219712466376,410.720423209657,63.25508383700751,32.7274,Ready,1,1.0,0.0,0.0,0.4,Moderate,-0.024822531,Unknown,,5643.882766,2854.494081,,,2024-08-19,2024-07-29,4,2,Wk 4 (2 Games),874.167218331452,23.371252967717933,52.85396958544563
2024-08-23,,,1,-2,2024/2025,5643.882766,201.2995313,83.52588359,53.10907429,153.8605706,51.08206407,14.9856296,110.020783,31.08236667,00:14:06,00:36:50,00:19:42,00:09:24,00:00:06,254.40860559,846.0,2210.0,1182.0,564.0,6.0,570.0,1,-0.024822531,True,-0.024822531,Below Baseline,6242.43667790852,4021.1539792328645,55.23993137660004,192.75743626123653,159.60711422691224,20.769952639576406,124.44207023528372,82.63513015541123,50.59221181263527,645.3914784349781,429.4063888358142,50.29852727266872,32.7274,Ready,1,0.0,0.0,0.0,0.0,Low,0.059938272,Normal,,2854.494081,4952.72204,,,2024-08-19,2024-07-29,4,2,Wk 4 (2 Games),655.6254137485889,17.52843972578845,39.64047718908422
2024-08-24,,,2,-1,2024/2025,2854.494081,47.57639097,21.54900382,12.50324428,66.07953897,28.25411695,7.936759951,63.84435251,28.8128,00:04:16,00:20:15,00:13:37,00:05:45,00:00:02,60.079635249999995,256.0,1215.0,817.0,345.0,2.0,347.0,-1,0.059938272,True,0.059938272,Above Baseline,5395.45102868139,4196.287263817505,28.57677965004153,156.4621749384274,164.13325055000564,-4.6736877420465905,109.85143741896279,86.08888399914771,27.602348080212458,570.7936088262336,446.5190773411463,27.83185261088854,32.7274,Reduced,1,1.0,1.0,0.0,0.7,Moderate,,Normal,,4952.72204,0.0,,,2024-08-19,2024-07-29,4,2,Wk 4 (2 Games),491.7190603114417,13.146329794341337,29.730357891813167
2024-08-25,WOL,Wolverhampton Wanderers,0,0,2024/2025,4952.72204,99.25855895,49.20431862,18.53528031,157.3526776,61.59831806,26.2576409,75.11989077,28.37716,00:01:37,00:13:51,00:19:21,00:22:57,00:00:52,117.79383926,97.0,831.0,1161.0,1377.0,52.0,1429.0,0,,False,0.0,No Data,5284.768781511043,4371.8579597559865,20.881529778840534,142.16127094132054,168.4140899258078,-15.588255707139778,121.72674746422209,90.08413400337864,35.1256231864944,785.3452066196752,472.112522291574,66.34704006742072,32.7274,Ready,1,1.0,0.0,0.0,0.4,Moderate,,Unknown,,0.0,2359.144834,,,2024-08-19,2024-07-29,4,2,Wk 4 (2 Games),368.78929523358124,9.859747345756002,22.297768418859874
2024-08-26,,,1,-3,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,False,0.0,No Data,3963.576586133282,4503.535981709847,-11.989676506849175,106.6209532059904,171.6247194576594,-37.8755265891087,91.29506059816657,93.08057150655183,-1.9182423136063171,589.0089049647564,491.30760600439487,19.885973220509758,32.7274,Ready,0,0.0,0.0,0.0,0.0,Low,0.033526455,Unknown,,2359.144834,4564.664388,,,2024-08-26,2024-07-29,5,2,Wk 5 (2 Games),276.59197142518593,7.394810509317002,16.723326314144906
2024-08-27,,,2,-2,2024/2025,2359.144834,223.7847515,108.0962632,5.761148154,27.89263556,11.80163969,6.240289761,42.06472016,27.2483,00:03:19,00:04:02,00:03:16,00:01:03,00:00:00,229.545899654,199.0,242.0,196.0,63.0,0.0,63.0,-2,0.033526455,True,0.033526455,Above Baseline,3562.4686480999617,4623.358291335957,-22.946299559436536,135.9119027794928,176.03076974494098,-22.790826299048874,75.44445433862492,95.5769410228603,-21.06416722357754,457.50667872356735,506.2664187890104,-9.631241231064937,32.7274,Reduced,0,0.0,1.0,0.0,0.3,Moderate,-0.084663743,Normal,,4564.664388,10117.62813,,,2024-08-26,2024-07-29,5,2,Wk 5 (2 Games),207.44397856888946,5.546107881987751,12.54249473560868
2024-08-28,,,3,-1,2024/2025,4564.664388,242.9954512,134.0156211,24.18879936,67.53494283,16.72217777,5.574901564,107.1168282,28.492725,00:19:16,00:33:10,00:12:51,00:04:13,00:00:00,267.18425056,1156.0,1990.0,771.0,253.0,0.0,253.0,-1,-0.084663743,True,-0.084663743,Below Baseline,3813.0175830749713,4753.9809555912525,-19.793166638785024,162.68278988461958,181.5049097032593,-10.37003343293128,73.4670764614687,98.05220872107381,-25.073511938463017,406.3800090426755,519.7444569489006,-21.811574205469725,32.7274,Reduced,0,0.0,1.0,0.084663743,0.3253991229,Moderate,0.096111111,Normal,,10117.62813,6257.723905,,,2024-08-26,2024-07-29,5,2,Wk 5 (2 Games),155.5829839266671,4.1595809114908135,9.40687105170651
2024-08-29,SFC,Servette,0,0,2024/2025,10117.62813,851.3875628,397.8900781,181.5416712,213.0854036,83.1915137,36.47808518,85.34316399,31.81032,00:03:48,00:15:45,00:07:20,00:17:26,00:00:26,1032.929234,228.0,945.0,440.0,1046.0,26.0,1072.0,0,0.096111111,True,0.096111111,Above Baseline,5389.1702198062285,4897.077609711297,10.048699434925695,334.85898311346466,191.31078912199806,75.03402952351347,108.37165824610152,100.66697841259108,7.65363176187949,572.7850067820066,530.7904855688183,7.911694417089087,32.7274,Ready,1,1.0,0.0,0.0,0.4,Moderate,-0.118352431,Normal,,6257.723905,5480.093489,,,2024-08-26,2024-07-29,5,2,Wk 5 (2 Games),1382.4639044450003,35.15810688361811,60.29435938877988
2024-08-30,,,1,-2,2024/2025,6257.723905,238.288415,120.5722463,29.38086991,178.1928853,55.4544565,16.06454202,101.1448249,28.57266667,00:08:12,00:32:38,00:29:43,00:15:03,00:00:03,267.66928491,492.0,1958.0,1783.0,903.0,3.0,906.0,1,-0.118352431,True,-0.118352431,Below Baseline,5606.308641104672,5018.635753337044,11.709813516090826,310.7163410850985,200.7927738199807,54.74478248090192,125.82696500957614,103.32078351247901,21.782821163351755,656.088755086505,545.1464356051853,20.350920823348854,32.7274,Ready,1,0.0,0.0,0.0,0.0,Low,0.0122222222222222,Low,,5480.093489,4688.605552,,,2024-08-26,2024-07-29,5,2,Wk 5 (2 Games),2202.68061958375,51.520422212713584,45.220769541584914
2024-08-31,,,2,-1,2024/2025,5480.093489,20.32606476,8.996775105,7.899478141,135.9101218,52.94076473,13.75428808,114.5238964,28.67245,00:19:18,00:33:23,00:26:33,00:13:39,00:00:06,28.225542901,1158.0,2003.0,1593.0,819.0,6.0,825.0,-1,0.0122222222222222,True,0.0122222222222222,Above Baseline,5574.754853078503,5076.734514234927,9.80985587186312,238.1187720038239,204.2633034225748,16.574425270705497,128.3477542071821,104.79321269810927,22.47716326526729,698.3165663148787,558.109826703889,25.121711337538933,32.7274,Monitor,1,1.0,0.5,0.0,0.55,Moderate,,Normal,,4688.605552,5552.796305,,,2024-08-26,2024-07-29,5,2,Wk 5 (2 Games),3947.989547937812,87.11973700953519,140.9439431311887
2024-09-01,CRY,Crystal Palace,0,0,2024/2025,4688.605552,339.52753,139.9031066,74.27972244,77.58669314,17.01299106,6.494614004,38.89564469,30.68618667,00:01:21,00:01:32,00:03:45,00:03:15,00:00:00,413.80725244,81.0,92.0,225.0,195.0,0.0,195.0,0,,False,0.0,No Data,5353.217527808878,5139.897820961909,4.150271353196806,263.4709615028679,207.98873971648467,26.67558919872904,115.65748894038657,106.07620937215337,9.03244905237765,572.487424736159,568.5020128850596,0.7010374212879404,32.7274,Ready,1,1.0,0.0,0.0,0.4,Moderate,,Unknown,,5552.796305,4802.145415,,,2024-08-26,2024-07-29,5,2,Wk 5 (2 Games),3584.644939453359,79.73358206715139,159.1587452733915
2024-09-02,,,1,-10,2024/2025,5552.796305,363.700587,141.8607055,34.34419254,102.0659058,29.52155525,8.753351772,134.9854752,30.04622,00:18:03,00:33:34,00:21:29,00:09:42,00:00:03,398.04477954,1083.0,2014.0,1289.0,582.0,3.0,585.0,1,,False,0.0,No Data,5403.112222106658,5202.23756598036,3.8613126290099187,288.5283678771509,213.06706055834564,35.41669328006765,112.25959315528993,107.06797985652575,4.848894418033381,575.6155685521193,576.4925810923661,-0.15212902455483782,32.7274,Ready,1,0.0,0.0,0.0,0.0,Low,-0.097731481,Unknown,,4802.145415,4572.250756,,,2024-09-02,2024-07-29,6,0,Wk 6 (0 Games),3657.599361590019,84.49001959286355,146.33538430504362
2024-09-03,,,2,-10,2024/2025,4802.145415,208.9501066,35.20209712,12.62962799,100.1934529,34.22229113,9.521738205,66.56279371,29.0014,00:03:48,00:15:17,00:18:13,00:09:23,00:00:00,221.57973459,228.0,917.0,1093.0,563.0,0.0,563.0,2,-0.097731481,True,-0.097731481,Below Baseline,5252.870520329993,5185.198401842413,1.3051018156515506,268.6338025578632,211.10806834241995,27.249424745877437,109.24305809146745,106.43342630284074,2.6398020680385756,572.4616764140894,577.6551501049888,-0.8990612634467954,32.7274,Ready,1,0.5,0.0,0.0488657405,0.21465972215,Moderate,-0.075,Normal,,4572.250756,2108.599757,,,2024-09-02,2024-07-29,6,0,Wk 6 (0 Games),5729.967116192514,127.01055759464765,323.48558460378274
2024-09-04,,,3,-10,2024/2025,4572.250756,174.3104452,44.48451362,35.47350741,60.52552299,11.7356995,3.235601589,65.95358688,32.7274,00:06:36,00:21:06,00:18:39,00:05:11,00:00:04,209.78395261,396.0,1266.0,1119.0,311.0,4.0,315.0,,-0.075,True,-0.075,Below Baseline,5082.715579247495,5197.765694158596,-2.213453273594023,245.0529632183974,209.74273687958285,16.835017442862295,97.06367431610059,105.73974412909486,-8.20511708672369,508.09625731056707,579.2681482930274,-12.286518979541308,32.7274,Ready,0,0.0,0.0,0.075,0.0225,Moderate,-0.085472222,Normal,,2108.599757,6624.822251,,,2024-09-02,2024-07-29,6,0,Wk 6 (0 Games),4730.831394394386,116.48677518098575,283.2822441778371
2024-09-05,,,4,-9,2024/2025,2108.599757,320.5482308,150.9518741,40.93129417,25.91551424,5.147346755,3.632043708,72.56436402,29.05448333,00:14:17,00:19:04,00:11:30,00:05:36,00:00:00,361.47952497,857.0,1144.0,690.0,336.0,0.0,336.0,,-0.085472222,True,-0.085472222,Below Baseline,4339.186623685621,5212.3742438778745,-16.752205028597942,263.92678011379803,210.7415268797764,25.237196494434965,79.27663429707545,105.12667247039256,-24.58941918911912,465.0721929829253,582.9511112197705,-20.22106416268675,32.7274,Ready,1,1.0,0.0,0.085472222,0.4256416666,Moderate,,Normal,,6624.822251,7062.71014,,,2024-09-02,2024-07-29,6,0,Wk 6 (0 Games),3930.147231545789,96.44264074073931,235.9606601083778
2024-09-06,,,5,-8,2024/2025,6624.822251,389.0540769,180.5061374,81.96113352,167.0673872,65.66584215,20.42351701,104.6239755,31.6134,00:06:38,00:29:08,00:30:48,00:18:25,00:00:12,471.01521042,398.0,1748.0,1848.0,1105.0,12.0,1117.0,,,False,0.0,No Data,4910.595530514216,5223.977370149477,-5.998912656589357,295.2086043103485,214.36737067831444,37.71153855002804,101.22432252280659,104.834965169223,-3.4441206143276384,628.054144737194,588.5615477005422,6.710019910567697,32.7274,Ready,1,1.0,0.0,0.0,0.4,Moderate,,Unknown,,7062.71014,7297.012479,,,2024-09-02,2024-07-29,6,0,Wk 6 (0 Games),4585.707994909342,109.39212695555449,193.68497795128334
2024-09-07,,,6,-7,2024/2025,7062.71014,483.1701722,254.6669157,124.1972373,144.1066336,49.87141132,18.5738478,85.42776519,32.23636667,00:02:11,00:12:26,00:34:01,00:22:00,00:00:10,607.3674095,131.0,746.0,2041.0,1320.0,10.0,1330.0,,,False,0.0,No Data,5448.624182885662,5242.773560719252,3.926368739415282,342.1989962827614,217.9773169763251,56.98835137049064,111.94490029210495,105.20836849272082,6.403037986327307,803.5406085528955,601.8675893468352,33.50787162753222,32.7274,Ready,1,1.0,0.0,0.0,0.4,Moderate,,Unknown,,7297.012479,5649.444367,,,2024-09-02,2024-07-29,6,0,Wk 6 (0 Games),4922.330846932006,101.48960723416587,241.1204999384625
2024-09-08,,,7,-6,2024/2025,7297.012479,628.5261052,322.8427626,148.3044405,170.3868,71.95375272,25.52411224,54.11437604,30.98668333,00:02:49,00:09:19,00:20:05,00:16:58,00:00:54,776.8305456999999,169.0,559.0,1205.0,1018.0,54.0,1072.0,-6,,False,0.0,No Data,5910.721256914247,5263.42847928051,12.297930525356334,413.78077351207105,223.76456217751166,84.9179197480878,126.55537521907871,106.00643257195134,19.384618601498435,870.6554564146716,614.864977724412,41.601081205979355,32.7274,Monitor,1,1.0,0.5,0.0,0.55,Moderate,0.013518519,Unknown,,5649.444367,7475.662278,,,2024-09-02,2024-07-29,6,0,Wk 6 (0 Games),5332.383537199004,104.20958100062441,251.7379078788469
2024-09-09,,,8,-5,2024/2025,5649.444367,502.9010236,123.2518128,13.4074504,144.9453185,42.30007924,7.1962507,87.10765609,28.07923333,00:05:41,00:15:18,00:27:44,00:24:16,00:00:37,516.3084739999999,341.0,918.0,1664.0,1456.0,37.0,1493.0,-5,0.013518519,True,0.013518519,Above Baseline,5845.402034435685,5253.896861281811,11.258408544578142,436.0608360340533,230.22919638286592,89.40292668567284,131.15286103930904,106.74150497065992,22.869600794329333,1026.2415923110036,626.4255190075947,63.82499773266126,32.7274,Reduced,1,1.0,1.0,0.0,0.7,Moderate,0.033333333,Normal,,7475.662278,7184.386995,,,2024-09-09,2024-07-29,7,1,Wk 7 (1 Games),6112.287338399254,110.57083387546831,255.05107828413514
2024-09-10,,,9,-4,2024/2025,7475.662278,329.7305734,156.6449566,97.83395001,136.4239831,54.18329832,18.6711078,96.28213897,32.26978,00:08:58,00:21:33,00:26:20,00:14:02,00:00:30,427.56452341,538.0,1293.0,1580.0,842.0,30.0,872.0,-4,0.033333333,True,0.033333333,Above Baseline,6252.967095326764,5285.375409113144,18.30696235021036,409.47827037554,237.2525487742923,72.5917266183272,132.47064155448177,108.02480792094138,22.629833002277795,987.6811942332527,639.113782112839,54.53917938807212,32.7274,Reduced,1,1.0,1.0,0.0,0.7,Moderate,,Normal,,7184.386995,6290.433548,,,2024-09-09,2024-07-29,7,1,Wk 7 (1 Games),5371.56775604944,96.53815894660123,212.82440341560135
2024-09-11,,,10,-3,2024/2025,7184.386995,316.1141214,134.5109397,70.98838859,168.8287792,50.63010672,17.36105443,88.67089175,31.42576667,00:02:44,00:19:38,00:29:15,00:19:10,00:00:22,387.10250999,164.0,1178.0,1755.0,1150.0,22.0,1172.0,-3,,False,0.0,No Data,6485.8220702450735,5329.22424595093,21.702930312472976,386.13723313165497,244.96244006054067,57.631199720342416,141.56017596586133,109.52008363186675,29.25499257441396,1033.7608956749395,655.299622298915,57.75392820284419,32.7274,Reduced,1,1.0,1.0,0.0,0.7,Moderate,0.063703704,Unknown,,6290.433548,5179.602452,,,2024-09-09,2024-07-29,7,1,Wk 7 (1 Games),5258.05463878708,99.69245605995091,170.260277116701
2024-09-12,,,10,-2,2024/2025,6290.433548,262.7536657,118.941653,46.78370404,111.7340448,32.6529542,4.694974727,134.3333715,30.22558,00:16:10,00:38:10,00:24:05,00:08:01,00:00:05,309.53736974000003,970.0,2290.0,1445.0,481.0,5.0,486.0,-2,0.063703704,True,0.063703704,Above Baseline,6436.974939683805,5347.21133282034,20.380036228878172,355.29134127374124,248.73546108683405,42.83903860001221,134.103643174396,110.02671917934649,21.88279735561641,896.8206717562047,659.7336452956148,35.93677966118515,32.7274,Reduced,1,1.0,1.0,0.0,0.7,Moderate,0.094934641,Normal,,5179.602452,7092.246458,,,2024-09-09,2024-07-29,7,1,Wk 7 (1 Games),5933.33650734031,119.91784784496318,249.64675253752574
2024-09-13,,,10,-1,2024/2025,5179.602452,239.5187215,59.15213965,25.68797256,91.61305468,24.10034434,4.778077681,87.17913194,29.4064,00:11:53,00:25:27,00:19:27,00:04:51,00:00:10,265.20669406,713.0,1527.0,1167.0,291.0,10.0,301.0,-1,0.094934641,True,0.094934641,Above Baseline,6122.631817762854,5383.407607695613,13.731529617235665,326.34818633030596,253.1557130289648,28.912036953701627,123.48099605079702,110.34367299700986,11.905823593658296,747.8655038171535,661.8984482574253,12.98795242473417,32.7274,Monitor,1,1.0,0.5,0.0,0.55,Moderate,,Normal,,7092.246458,0.0,,,2024-09-09,2024-07-29,7,1,Wk 7 (1 Games),5109.136121255233,114.60628915622239,202.5811319506443
2024-09-14,BOU,AFC Bournemouth,0,0,2024/2025,7092.246458,385.6385294,147.3675791,38.83759651,161.9554807,66.07908063,23.16844308,85.51888972,30.4404,00:01:29,00:12:20,00:17:49,00:17:47,00:00:13,424.47612590999995,89.0,740.0,1069.0,1067.0,13.0,1080.0,0,,False,0.0,No Data,6365.035477822141,5410.254881084208,17.647608434791447,341.17077209772947,259.1886788405629,31.630275528969758,133.09961721309776,111.16029680516813,19.736651519006752,830.899127862865,668.0577647644976,24.375341727488482,32.7274,Ready,1,1.0,0.0,0.0,0.4,Moderate,,Unknown,,0.0,3804.12974,,,2024-09-09,2024-07-29,7,1,Wk 7 (1 Games),5613.311822941425,110.23415058466679,172.24772937298326
2024-09-15,,,1,-6,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,False,0.0,No Data,4773.776608366606,5379.447195634585,-11.258974486439433,255.8780790732971,262.75256560819,-2.6163346945749653,99.82471290982332,110.70261388539394,-9.826236792233368,623.1743458971488,665.8736807162303,-6.4125277895280455,32.7274,Ready,0,0.0,0.0,0.0,0.0,Low,-0.155461353,Unknown,,3804.12974,4407.130689,,,2024-09-09,2024-07-29,7,1,Wk 7 (1 Games),5636.391800956068,112.6398346635001,156.08924957973744
2024-09-16,,,2,-5,2024/2025,3804.12974,124.6217852,14.71400893,10.75163203,80.91441294,31.44190113,11.17915457,80.95349117,28.2618,00:14:45,00:27:59,00:14:35,00:07:19,00:00:00,135.37341723,885.0,1679.0,875.0,439.0,0.0,439.0,-5,-0.155461353,True,-0.155461353,Below Baseline,4531.364891274954,5364.9592131366535,-15.537756928711744,223.0640056049728,265.8445381800711,-16.09231202114097,95.09713791736749,110.77844392734903,-14.155557213157543,577.1307594228616,667.503474822887,-13.538913100640352,32.7274,Reduced,0,0.0,1.0,0.155461353,0.3466384059,Moderate,-0.040984848,Low,,4407.130689,0.0,,,2024-09-16,2024-07-29,8,1,Wk 8 (1 Games),4937.028401217051,92.97389674262507,136.4887735923031
2024-09-17,,,3,-4,2024/2025,4407.130689,261.3097684,66.01725539,0.0,140.8409839,46.16632243,16.24989177,102.0944857,25.83245,00:14:18,00:32:27,00:21:51,00:07:08,00:00:06,261.3097684,858.0,1947.0,1311.0,428.0,6.0,434.0,-4,-0.040984848,True,-0.040984848,Below Baseline,4500.306340706215,5342.615467147133,-15.76585722143871,232.62544630372957,268.3149040438033,-13.301332576831932,106.53309941302561,111.42238082720819,-4.388060439818447,541.3480695671462,670.8240346885939,-19.30103252510209,32.7274,Monitor,0,0.0,0.5,0.040984848,0.16229545439999998,Moderate,,Normal,,0.0,5289.662806,,,2024-09-16,2024-07-29,8,1,Wk 8 (1 Games),5125.931228412788,88.50286621696881,163.4552021192273
2024-09-18,,,4,-3,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,,False,0.0,No Data,3375.229755529662,5273.730790806779,-35.999202662877735,174.46908472779717,267.55447142106675,-34.79119081765427,79.8998245597692,110.85203157353115,-27.922092698166306,406.0110521753597,668.5376688735881,-39.26878453095346,32.7274,Monitor,0,0.0,0.5,0.0,0.15,Moderate,0.039805556,Unknown,,5289.662806,3486.041563,,,2024-09-16,2024-07-29,8,1,Wk 8 (1 Games),5304.000693059591,95.8696036627266,195.76119816442048
2024-09-19,,,5,-2,2024/2025,5289.662806,59.03136513,8.644417218,11.58554901,104.2283646,30.65194878,11.76804272,127.8520909,28.7972,00:21:24,00:35:03,00:14:50,00:08:55,00:00:03,70.61691413999999,1284.0,2103.0,890.0,535.0,3.0,538.0,-2,0.039805556,True,0.039805556,Above Baseline,3853.8380181472467,5181.298054006869,-25.620221458463554,145.60965482834789,265.97231369178223,-45.25383006703272,85.9819595698269,109.82867643505908,-21.712650684024748,439.00828913151975,660.2693230837627,-33.510724520541366,32.7274,Reduced,0,0.0,1.0,0.0,0.3,Moderate,0.006812169,Normal,,3486.041563,11243.52696,,,2024-09-16,2024-07-29,8,1,Wk 8 (1 Games),6441.954648544694,114.63590344704495,189.91007124831538
2024-09-20,,,6,-1,2024/2025,3486.041563,2.906094516,52.94511531,50.64913181,41.3312312,12.73264503,2.037592102,93.0922616,32.48663333,00:29:52,00:26:12,00:16:39,00:03:07,00:00:05,53.555226326,1792.0,1572.0,999.0,187.0,5.0,192.0,-1,0.006812169,True,0.006812169,Above Baseline,3761.8889043604354,5092.707062094438,-26.1318418968062,109.93376475026092,263.0143254235331,-58.20236613605204,74.81927747737016,108.05643383656216,-30.759072069196698,377.25621684863984,650.6930637413933,-42.02240074921503,32.7274,Monitor,0,0.0,0.5,0.0,0.15,Moderate,,Normal,,11243.52696,3539.878322,,,2024-09-16,2024-07-29,8,1,Wk 8 (1 Games),6242.43667790852,124.44207023528372,192.75743626123653
2024-09-21,WHU,West Ham United,0,0,2024/2025,11243.52696,769.1248755,419.4422875,153.6639409,208.7130094,76.21736454,31.22714903,114.9539289,31.33516,00:09:00,00:07:34,00:01:30,00:06:00,00:00:12,922.7888164000001,540.0,454.0,90.0,360.0,12.0,372.0,0,,False,0.0,No Data,5632.298418270326,5101.1658974369,10.41198289787625,274.7315424376957,267.2382314056498,2.8039816730681526,108.29271045802761,108.00076501652877,0.27031793844623153,375.9421626364799,643.7340835203307,-41.59977353061705,32.7274,Ready,0,0.0,0.0,0.0,0.0,Low,-0.16088285,Unknown,,3539.878322,3638.843894,,,2024-09-16,2024-07-29,8,1,Wk 8 (1 Games),5395.45102868139,109.85143741896279,156.4621749384274
2024-09-22,,,1,-2,2024/2025,3539.878322,110.9933305,60.67224946,47.63715,94.50931295,19.73051437,2.856815364,76.89533997,27.6989,00:09:29,00:23:58,00:18:46,00:10:08,00:00:04,158.6304805,569.0,1438.0,1126.0,608.0,4.0,612.0,1,-0.16088285,True,-0.16088285,Below Baseline,5109.1933942027445,5094.895347890175,0.28063473999501226,233.79698945327175,270.5109356382195,-13.572074673553633,104.8468610810207,107.39791193141443,-2.375326302454421,434.95662197735993,631.2202054973908,-31.092728307925206,32.7274,Ready,0,0.0,0.0,0.0,0.0,Low,-0.075069444,Low,,3638.843894,8948.413214,,,2024-09-16,2024-07-29,8,1,Wk 8 (1 Games),5284.768781511043,121.72674746422209,142.16127094132054
2024-09-23,,,2,-1,2024/2025,3638.843894,154.1060259,85.74317797,16.56998676,80.32542372,25.23514186,7.498772363,73.03011174,28.5232,00:09:22,00:19:22,00:17:57,00:04:52,00:00:01,170.67601266,562.0,1162.0,1077.0,292.0,1.0,293.0,-1,-0.075069444,True,-0.075069444,Below Baseline,4741.606019152058,5122.682113355132,-7.438995545118566,213.8742485649538,274.3414104724682,-22.0408438534228,98.71650174076552,107.66296340079296,-8.30969293193498,399.46746648301996,624.4508684087575,-36.02899976727493,32.7274,Reduced,0,0.0,1.0,0.075069444,0.32252083319999997,Moderate,0.009318182,Normal,,8948.413214,0.0,,,2024-09-23,2024-07-29,9,2,Wk 9 (2 Games),3963.576586133282,91.29506059816657,106.6209532059904
2024-09-24,BRW,Barrow,0,0,2024/2025,8948.413214,346.0452804,144.151028,98.92644808,194.4500217,67.60545053,24.55832767,76.81391619,31.98425857,00:02:37,00:08:40,00:16:54,00:19:46,00:00:28,444.97172848,157.0,520.0,1014.0,1186.0,28.0,1214.0,0,0.009318182,True,0.009318182,Above Baseline,5793.3078178640435,5202.354940846706,11.35933406575979,246.91700652371534,278.3058784633333,-11.278551539382379,122.64988173057415,109.34887152193402,12.163829423673677,603.100599862265,629.650651306568,-4.216632094195381,32.7274,Ready,0,0.0,0.0,0.0,0.0,Low,,Normal,,0.0,6023.535953,,,2024-09-23,2024-07-29,9,2,Wk 9 (2 Games),3562.4686480999617,75.44445433862492,135.9119027794928
